userid	post	ques	ans	asker	ans1	severity1	ans2	severity2	ans3	severity3
kellyblake1	Q: Why is it so hard to let go? To go with the flow and not be in control of everything.<br>A: Because when you aren't in control  anything can happen  and thats rather scary. Things can look up  or things can go to shit. Having that sense of control  at least gives you a grip on the car while it is moving...	Why is it so hard to let go? To go with the flow and not be in control of everything.	 Because when you aren't in control  anything can happen  and thats rather scary. Things can look up  or things can go to shit. Having that sense of control  at least gives you a grip on the car while it is moving...	None	No	0	No	0	No	0
kellyblake1	Q: Why is it that people say they &quot;slept like a baby&quot; when babies wake up  like  every two hours?<br>A: Because babies actually sleep really well :) Its humans that are the problem. The babies are asleep  BUT because the parents are driven insane by constant 'baby-like' things  they hallucinate and THINK the baby is up. As a matter of fact  its still sleeping. I think its parents with the issues  never children...	Why is it that people say they &quot;slept like a baby&quot; when babies wake up  like  every two hours?	 Because babies actually sleep really well :) Its humans that are the problem. The babies are asleep  BUT because the parents are driven insane by constant 'baby-like' things  they hallucinate and THINK the baby is up. As a matter of fact  its still sleeping. I think its parents with the issues  never children...	None	No	0	No	0	No	0
kellyblake1	Q: Why is it that when things get wet they get darker  even though water is clear? :-)<br>A: Hmmm  good question. Never thought about that before. Perhaps because when we look at things through water  because of magnification  things appear closer and/or a different shape (eg a pencil appears bent). The magnification and density of the water  fragments the light thus giving it a different appearance or colour? I don't know  just a suggestion lol	Why is it that when things get wet they get darker  even though water is clear? :-)	 Hmmm  good question. Never thought about that before. Perhaps because when we look at things through water  because of magnification  things appear closer and/or a different shape (eg a pencil appears bent). The magnification and density of the water  fragments the light thus giving it a different appearance or colour? I don't know  just a suggestion lol	None	No	0	No	0	No	0
kellyblake1	Q: Why is it that when you&#039;re driving and looking for and address you turn the radio down?<br>A: Concentration dude! You will understand when you eventually drive :P The music can be pretty distracting  so its a way of making sure you actually find the place :P I don't know if it helps mind you...	Why is it that when you&#039;re driving and looking for and address you turn the radio down?	 Concentration dude! You will understand when you eventually drive :P The music can be pretty distracting  so its a way of making sure you actually find the place :P I don't know if it helps mind you...	None	No	0	No	0	No	0
kellyblake1	Q: Why is my form so empty? =[<br>A: Your form? Why? :( You just dont have the friends that I have  and I think thats probably a good thing lol	Why is my form so empty? =[	 Your form? Why? :( You just dont have the friends that I have  and I think thats probably a good thing lol	Catalyst45	No	0	No	0	No	0
kellyblake1	Q: Why is the 0 on a phone after 1 and not before 1?<br>A: Because its thinner  and they thought  &quot;if we start with the thinner numbers  we will know how much space we have to make the fatter ones&quot;. Thats why the 0 isn't like a O. Its more squashed  because they were losing space.	Why is the 0 on a phone after 1 and not before 1?	 Because its thinner  and they thought  &quot;if we start with the thinner numbers  we will know how much space we have to make the fatter ones&quot;. Thats why the 0 isn't like a O. Its more squashed  because they were losing space.	None	No	0	No	0	No	0
kellyblake1	Q: Why is u2018abbreviationu2019 such a long word? haha :-P<br>A: Its to emphasis the point of an abbreviation :P By using the word  it makes you want to do it... see ;) Its self publicity lol :P	Why is u2018abbreviationu2019 such a long word? haha :-P	 Its to emphasis the point of an abbreviation :P By using the word  it makes you want to do it... see ;) Its self publicity lol :P	None	No	0	No	0	No	0
kellyblake1	Q: why would i spy on you?... well the reasons are endless.. but if were to ba a good spy  i couldnt reveal why  now could i? haha sadly enough  you&#039;ll never know! ;-)<br>A: Its such a shame. I thought I was special  knowing you were just 'doing your job'  its heartbreaking ;)	why would i spy on you?... well the reasons are endless.. but if were to ba a good spy  i couldnt reveal why  now could i? haha sadly enough  you&#039;ll never know! ;-)	 Its such a shame. I thought I was special  knowing you were just 'doing your job'  its heartbreaking ;)	None	No	0	No	0	No	0
kellyblake1	Q: Will you make me some dinner?<br>A: I just made myself some  but you can share if you like :)	Will you make me some dinner?	 I just made myself some  but you can share if you like :)	None	No	0	Yes	1	No	0
kellyblake1	Q: wisdom or beauty?<br>A: Hmm  im going to be awkward and say both ;) because you can be beautiful and learn to be a wiser person  but there is no past being ugly lol.	wisdom or beauty?	 Hmm  im going to be awkward and say both ;) because you can be beautiful and learn to be a wiser person  but there is no past being ugly lol.	None	No	0	No	0	No	0
kellyblake1	Q: Worst thing someone has ever done to you?<br>A: Ummm  its hard to pin point things. I don't really know if im honest. I get walked over A LOT by people  so I suppose just being taken advantage of.  Sometimes I do things for people (family  friends etc) and I don't really feel gratitude for it. So I suppose  putting in loads of effort to something  and it not being appreciated is a slap in the face :(	Worst thing someone has ever done to you?	 Ummm  its hard to pin point things. I don't really know if im honest. I get walked over A LOT by people  so I suppose just being taken advantage of.  Sometimes I do things for people (family  friends etc) and I don't really feel gratitude for it. So I suppose  putting in loads of effort to something  and it not being appreciated is a slap in the face :(	None	No	0	No	0	No	0
kellyblake1	Q: Would she ever doubt the way i feel about her in my heart? If tomorrow never comes  will she know how much I loved her ? Did I try in everyway  to show her every day? She&#039;s my only one.<br>A: Retro songageeeeeeeeee...	Would she ever doubt the way i feel about her in my heart? If tomorrow never comes  will she know how much I loved her ? Did I try in everyway  to show her every day? She&#039;s my only one.	 Retro songageeeeeeeeee...	None	No	0	No	0	No	0
kellyblake1	Q: would u kiss me if u know me ?<br>A: Well do you want to kiss me? Its sweet if you do :) But of course  kissing someone depends on if I had feelings for them. If I didn't know who they were  I can't say whether I would kiss them or now. Best come clean ;) lol  then I would tell you my answer :)	would u kiss me if u know me ?	 Well do you want to kiss me? Its sweet if you do :) But of course  kissing someone depends on if I had feelings for them. If I didn't know who they were  I can't say whether I would kiss them or now. Best come clean ;) lol  then I would tell you my answer :)	None	No	0	No	0	Yes	2
kellyblake1	Q: would you bring me flowers in the pouring rain? would you forever paint flowers for me   when i see you face would i know i&#039;ve made it home?<br>A: I have no clue where thats from  but I just googled it  and it came up with &quot;emo lyrics&quot;! HAHA! You got your answer ;)	would you bring me flowers in the pouring rain? would you forever paint flowers for me   when i see you face would i know i&#039;ve made it home?	 I have no clue where thats from  but I just googled it  and it came up with &quot;emo lyrics&quot;! HAHA! You got your answer ;)	None	No	0	No	0	No	0
kellyblake1	Q: Would you buy me dinner if I had no money and no food?<br>A: Of course. Sharing is good  sharing is nice  sharing solves all. Unless you are Cook/Freddie ;)	Would you buy me dinner if I had no money and no food?	 Of course. Sharing is good  sharing is nice  sharing solves all. Unless you are Cook/Freddie ;)	misspeg	No	0	No	0	No	0
kellyblake1	Q: would you change your (last) name if you got married?  would you rather that your partner changed her (last) name? or keep things the same?<br>A: This is annoying it didn't appear :( How many others aren't appearing too :'( Anyway  to re-answer :) I think its quite sad when you change your name  only because I see it (kind of) as a way that you are giving up on your family and ditching them for a new one. BUT  I also see it as a wonderful way  when you gain someone elses name  because you are being accepted into your loved ones family  and thats awesome <3 So to solve all  I actually like double barreled names :) You don't give up your own  but you still gain your loved ones. Its like bringing both families together  rather than dropping or gaining  you get both :) How about you?	would you change your (last) name if you got married?  would you rather that your partner changed her (last) name? or keep things the same?	 This is annoying it didn't appear :( How many others aren't appearing too :'( Anyway  to re-answer :) I think its quite sad when you change your name  only because I see it (kind of) as a way that you are giving up on your family and ditching them for a new one. BUT  I also see it as a wonderful way  when you gain someone elses name  because you are being accepted into your loved ones family  and thats awesome <3 So to solve all  I actually like double barreled names :) You don't give up your own  but you still gain your loved ones. Its like bringing both families together  rather than dropping or gaining  you get both :) How about you?	None	No	0	No	0	No	0
