label,full_text
Offensive,Value your money.Value your dick.Don't buy trash.Don't fuck trash.
Offensive,Vandalize that pussy.It's on.
Offensive,Vanessa is such a fuckin faggot.
Offensive,Vegas in 4 days bitches.
Offensive,"Venti iced water

Make it snappy hoe"
Offensive,Verizon customer service is trash as fuck. I've been in the store haven't been greeted or nothing.
Offensive,Versace belts and LV wallets just won't cut it. Need to really show his ass up.. Little bitch
Non-offensive,Vice News interview with the Canadian Jihadi has the poem I translated f4 u as its sound track http://t.co/7gebzU4Paz http://t.co/WwL05Orih6
Non-offensive,Video: Charlie Baker campaign team denies contacting Gov. Patrick for meeting http://t.co/qHrA6OalRR
Non-offensive,Video: Charlie Baker makes final push for votes http://t.co/9ArtP5ymbS
Non-offensive,Video: Charlie Baker remembers Tom Menino http://t.co/vdaOWLZksv
Non-offensive,Video: On The Record: Charlie Baker http://t.co/lXK0YyCVR4
Non-offensive,Video: Shy Glizzy &#8211; &#8220;I Can&#8217;t Trust&#160;Myself&#8221; http://t.co/HRfuDrvZdb
Non-offensive,"View from the ghetto ain't bad, Rio http://t.co/umjPU8gT"
Offensive,Vine is filled with pussy lol smh
Non-offensive,Vintage Gold and Diamond Engagement Ring / 10k yellow gold unique #ring Size 4.75 by VintageBaublesnBits http://t.co/iI0v4LbSQK via @Etsy
Non-offensive,"Viola, Auntie...you can't call White trash women White trash like this during primetime! #HTGAWM"
Non-offensive,"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?"
Offensive,W bitch
Non-offensive,WALK OFF HR! @Yankees
Offensive,"WATCH - WE SALUTE THE VETS &#8211;Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches During Firefight http://t.co/yFucN0Dwzq"
Offensive,WATCH-Military Monday Jihadi Bitches Slaying: BADASS - A-10 Silences Taliban During Intense Night Time Firefight http://t.co/osAgQo567K
Offensive,WATCH-Military Monday Jihadi Bitches Slaying: BADASS - A-10 Silences Taliban During Intense Night Time Firefight... http://t.co/Px9cN8fCW5
Non-offensive,WATCH-Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/GufKoy44tk http://t.co/3n7M4PfNMx
Non-offensive,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #ISIS #tcot #pjnet #lnyhbt #gop
Offensive,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #tcot #lnyhbt #pjnet #tgdn #gop
Non-offensive,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE
Offensive,WDMC RT @Rhion_R: So what shit is this. Male hoes now. WHAT is going on. http://t.co/XcY9QE5Yab
Offensive,"WE SALUTE THE VETS &#8211; Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches Du... http://t.co/1cK21ivEUp #tcot #pjnet"
Non-offensive,"WEBBERS! RT @DMILZ4: Sz13 vnds restorers dream, cracked midsole, sole separation, and fogged bubbles. 150 http://t.co/yC81VG2kg1"
Non-offensive,WH: Obama won&#8217;t name Holder&#8217;s replacement until you rubes have already cast your midterm ballots - Hot Air http://t.co/Yf1o8h99Uz
Non-offensive,"WIB plays next Fri (5-16-14)at the Silverdome Ballroom(21+) in Neillsville,WI with Charlie Parr &amp; Hobo Nephews of Uncle Frank! Tickets 15$"
Non-offensive,WTF I'mma do about my legs Charlie Murphy...
Offensive,WTF is this chick singing the 7th inning stretch at the Giants game wearing? She's like a redneck Carmen Miranda. #nlds
Non-offensive,"WTMF is Murica? You say it, you should be thunderpunched in the throat, or sole stomped."
Offensive,Waddup bitch I gotta get tf outta this town tonite http://t.co/fDc54X3cB0
Offensive,Wagwuan bitches...!
Offensive,Wait What?! &#128557;&#128557;&#128564;&#128564;&#8220;@TaeCocky: You a faggot if you wear a seat beat&#8221;
Offensive,Wait a min RT @angie_goodwood Or her pussy RT @KingHorseDick That Rihanna cologne for men probably smell like curry goat and nail clippings.
Offensive,Wait a min you nigga bitch! Lol RT @WILLIEP252: #FuckTheSteelers #HTTR I don't give a damn if it (cont) http://t.co/9VemNXDuQL
Non-offensive,"Wait a minute... Bowyer causing a yellow in a Chase race RT @Knighter01: Caution, 15 #NASCAR"
Offensive,Wait bitch..Keep it simple never basic
Non-offensive,Wait did @kidfivevibes take my brownies??
Offensive,Wait that's noooo butt naked bitch &#128514;&#128514;&#128514;&#128514;&#128514; awwwww boy!!!!!!
Offensive,Wait. What in the mudda cunt hypocrisy
Offensive,Wait. What? RT @KingHorseDick: Y&#8217;all ever put ur finger in the lil hole in the back of the pussy? just me? Cool.
Non-offensive,Waiting for brownies. I want brownies. Someone hooks it up?
Offensive,Waiting on these bitches @badnewsbridget @MorbidMermaid &#128034;&#128034;&#128034;&#128034;
Offensive,Waiting on this wetback sycksyllables http://t.co/L8wqZduzZE
Offensive,Waka bitch bad fr
Offensive,Wake up American sheeple nd stop allowing these pussy azz politicians who never bust a gun in they&#8230; http://t.co/rN6nnnynXv
Offensive,Wake up bitches
Offensive,Wake up you stoopid dyke @RandyPawlik
Offensive,Walk in the party boot up yo hoe
Offensive,Walk out that bitch like RT @MKellyRedmen25: Just murdered that test! http://t.co/XYiVSRbsop
Offensive,"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!"
Offensive,"Walked in wit a new bitch on me, got niggas mad but I know it"
Offensive,Walked into a party and they was playin Nelly - Air Force Ones. I walked outta that bitch immediately and littered in their yard
Offensive,Wallah I'll drop kick this bitch
Offensive,Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe.
Offensive,"Wanna find out the truth about somebody? Just tell em ""NO"" and watch the real bitch nigga or hoe come out em!"
Offensive,Want some cheese with that whine bitch ?!
Offensive,Want to cry cause of the girls at La fitness ... Imma bitch
Non-offensive,"Want to go get this brownie, I'm stuck doe."
Non-offensive,Want to touch tha boootyyyyy....neeeeed to touch the heinie &#127825;
Offensive,Wanted to eat her pussy from the back but she's sleep...smh
Offensive,Warriors ain't winning shit if Curry keep playin like a bitch
Non-offensive,"Was finna slit my eyebrows up in the shop but nahhhhhh.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.
."
Offensive,Was in kimball gym today boy if they had the carter&amp; kimball it that hoe it would've been stupid
Offensive,Wash up hoe
Non-offensive,WashPost Describes Charlie Crist's Bizarre Obsession With Fan Between Legs To Stop Sweat When Asked/Answering Questions! DoG
Offensive,Washing my coon hair
Offensive,Wassup wit all these fucc niccas
Offensive,Watch how i stop talking &amp;&amp; the bitch still tweets
Offensive,"Watch ima hit that hoe later on this summer, finna be the best/most livestock party of 2014!!!"
Offensive,Watch my Twitter bitch
Non-offensive,Watch out #ned! #crc #worldcup2014 #puravida http://t.co/DcAgrh4SLE
Offensive,Watch out nigger lovers. You day is coming. http://t.co/ZV1CpK1iy8
Offensive,"Watch the blacks and whiggers cry:

http://t.co/EmluwbbOgW"
Offensive,Watch yo hoe
Non-offensive,Watched some crows eat a sandwich
Non-offensive,Watching #Steelers colts getting blinded by the Steelers uniys look like bunch of bumblebees
Offensive,Watching Deadly Women. This malicious bitch left 50 babies out in the sun so they can bake to death. Wtf.
Offensive,Watching Forrest Gump has taught me that these bitches wanna hoes until they're tired
Non-offensive,"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!..."
Offensive,Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.
Offensive,"Watchu smiling in da can foe nigguh,"
Offensive,Water whippin bitch that bobby buschi
Offensive,Wats up with ppl calling me foriegn bitch now
Offensive,Wave &#127754; or get Splashed &#128166; on!!! #SplashGang ya bitch you!!
Offensive,Way too many pussies who just lay down and do nothing in my generation. Both literally and figuratively.
Offensive,Wayne crazy.... New Orleans ass nicca lol
Offensive,"Wayne went ape shit on tht ""Krazy"""
Offensive,We ain't gon talk bout yo partnas cuz dey ain't shit like my niccas
Offensive,We ain't really wit that talkin bitch we bout that action
Offensive,We are back bitches! @vnpacheco21 @xoxoclaire_ @treyhunter_ @Medgmon @delaney_jade @sean_steezy @alexistiefa
Offensive,We are the only fan base who by and large gives a crap that Rodgers chews his guys out. Nobody bitches about this for Brady and Manning.
Offensive,We been passed dem niccas yrs ago fr
Offensive,We both have hella hoes but I swear all I want is you
Offensive,"We bout to be the next Chik Fil A, lmao. Couple of fags said we told them if they didn't like their food to get out.
Never happened &#128514;&#128514;&#128514;&#128514;"
Non-offensive,We can't call somebody wack we got Raymond Felton RT @BeckDeeMyG: Lin so trash.
Offensive,We can't trust these hoes fam http://t.co/INvr9Wnccv
Offensive,We cocky yea bitch we cocky.
Offensive,We delivering bitch!!!!
Offensive,We don't hire bitches
Offensive,We don't love them hoes !
Offensive,We don't love these hoes
Offensive,"We don't love these hoes, I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP"
Offensive,We don't play &#127936; bitch there's no take backs
Offensive,We don't pop out bitch we slide
Offensive,"We don't want yo bitch mane, we just wanna have fun with her."
Offensive,"We got gin, mad blunts and bitches sucking dick"
Offensive,"We got mob ties/ and all my hoes gangstaz too/mob wives/ bad bitches,but I don't spend alotta&#8230; http://t.co/LECZepIVS7"
Offensive,We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg
Offensive,We in this bitch!!! http://t.co/jKqld5vodm
Offensive,"We just chasing O's round here. We ain't chasing hoes round here 
&#128176;&#128181;. &#127939;&#128168; &#128581;"
Offensive,We know what this hoe gonna do for her bday now cc:@TheShugAvery RT @OMGitsKariC: @moyizzy I plan on it &#128520;
Offensive,We know you fat hoes are not big boned your jus fat af !
Offensive,We live ina generation where we praise these hoes.
Offensive,We need a UT expose hoes page hmmmmm !
Offensive,We need hoes
Offensive,We need to start having a fantasy team of UT hoes lol
Non-offensive,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.
Offensive,We ran thru the bitch you fallin in love with!
Offensive,We so deep in this bitch we might drown
Offensive,We trash
Offensive,We use to sneak up on them cats back in wood hollow and ceelo ranch and Toss they ass in the pool lil bitches
Non-offensive,We wacko birds are still tweeting #MakeDCListen
Offensive,"We'll catch them hoes later, stay on ya grind"
Non-offensive,"We're Bringing The Cadaver Dogs, Charlie Brown. #rejectedpeanutsspecials"
Offensive,We're a good match cuz we both retarded...n weed
Non-offensive,We're going to make the school look so redneck tomorrow.
Offensive,Weazy bitch birdman jr http://t.co/wXNX94BzoC
Offensive,Webbie to retarded
Non-offensive,Weed brownies &gt;&gt;&gt;&gt; &#128553;&#128079;
Offensive,Weed nigguh.. Retweet that
Offensive,Weef fitm is that life fuck flappy bird
Non-offensive,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.
Offensive,Weird ass bitches
Non-offensive,Weird frosted colored lipgloss is weird...
Non-offensive,"Welcome to our land of dispossession! http://t.co/v14jkTLZ Check out the evil, racist whitey sitting on steps etc. ""Reconquista, Woo Hoo!!"
Non-offensive,"Welcome to the family, Mia Meli! #new #puppy #adorable #cute #fluffy #mutt #mybaby #girl http://t.co/a27C1XueZP"
Offensive,Welding with your shirt off is the redneck version of tanning lol
Offensive,Well I wish I could shoot the shit wit u bitches but daddy gotta get dis money .one
Offensive,Well I'm back on the prowl for a bad bitch
Non-offensive,Well Jay I guess if you wanna keep your house from burning down...the bird is the word yeah!!!! #jaymohrsports @jaymohr37
Non-offensive,Well Jenna's getting a yellow lab so I know where ill be whenever I'm home
Offensive,Well damn!! LMaooo.... &#171;@IGiveEmNathan It was the dyke in that picture she used to be a girl once up on a time&#187;
Offensive,Well dayum RT @Tristine214: I seen you bitches knocking censor tags off your clothes on your patio with hammers http://t.co/tWE3VY0Bk5
Offensive,Well done? What a coon.
Offensive,"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;"
Non-offensive,Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!
